x,y,label
 -26.77328, -22.15257,   1.00000
  -9.57212,  19.05413,   1.00000
 -15.30748,  -1.44460,   1.00000
  16.49953, -14.16904,   0.00000
  17.79667,  20.51493,   0.00000
 -15.85953,  33.27236,   0.00000
   3.40342, -19.13434,   0.00000
   5.99771,  -9.11329,   0.00000
 -17.48333,  25.72319,   1.00000
 -12.13283, -39.40755,   1.00000
   2.72591,  18.56432,   1.00000
 -15.82373,  -1.25086,   1.00000
  -2.87047,  28.08492,   0.00000
 -19.54796, -40.57049,   0.00000
  17.26136,  19.50810,   0.00000
 -29.55141, -11.14520,   1.00000
 -15.73046, -14.42656,   0.00000
 -21.27867,   4.69812,   0.00000
 -24.30691,   8.90984,   1.00000
   0.15049,  -2.57332,   0.00000
  -8.10846,  27.07142,   0.00000
  -4.12411,  -5.49644,   0.00000
  -3.91100, -44.72995,   0.00000
   1.54917,  -1.69959,   0.00000
  13.60112,  24.84248,   0.00000
  -6.90008, -18.14517,   0.00000
  -2.12298, -23.60788,   0.00000
  12.04066, -11.22397,   0.00000
  -8.69939,  30.31845,   0.00000
   9.92548,   6.63652,   1.00000
  24.15053,  19.49996,   0.00000
 -13.00092,  -4.38826,   1.00000
  24.06488, -13.27155,   1.00000
  -5.49496,   7.84474,   1.00000
  -2.10138, -18.72130,   1.00000
  -0.78738,  -9.30273,   1.00000
  22.27241,   6.37763,   1.00000
 -24.40192,  36.11230,   0.00000
  11.18762,   0.40217,   0.00000
  -0.44005,  10.41070,   0.00000
 -36.90938, -29.01636,   1.00000
  -8.88043, -21.07841,   1.00000
 -36.23406,  20.88589,   1.00000
  14.58646,  13.61019,   1.00000
 -16.51608,  33.10852,   0.00000
  27.15641,  12.79779,   1.00000
  -2.03266,  -0.95563,   1.00000
   6.74450,  -4.41565,   0.00000
  40.76133,   2.27775,   0.00000
  -4.45400,  -3.80868,   1.00000
 -12.39597, -16.49106,   1.00000
  -9.36216, -17.25877,   1.00000
  -2.12755, -26.77773,   1.00000
   7.72820, -27.93627,   0.00000
  21.82702, -19.56435,   0.00000
   0.52509,  20.68360,   0.00000
  17.28960, -13.71557,   0.00000
  28.64283, -18.07644,   0.00000
  12.38899,   4.28340,   1.00000
  12.51212,   3.61506,   0.00000
   4.53310, -16.97626,   0.00000
 -28.67064,  14.67993,   1.00000
  15.13562,  -2.90683,   1.00000
  22.00077,   6.46410,   1.00000
  13.87837, -21.03881,   0.00000
  40.68112,  10.68618,   1.00000
 -18.49733, -29.04974,   0.00000
 -27.79738, -25.46185,   1.00000
  14.10493, -26.26042,   0.00000
  -1.96888, -49.81241,   0.00000
  -9.46263,   6.62458,   0.00000
   1.94150, -36.17809,   1.00000
 -15.51289,  22.08288,   0.00000
  -8.51893,   3.77786,   1.00000
  -1.42702, -27.97294,   1.00000
   0.60841,  12.86174,   1.00000
  22.69762,   1.17086,   1.00000
 -20.36193, -15.50718,   1.00000
  -6.96114,   2.36506,   1.00000
  28.52458, -10.92866,   0.00000
  15.90971, -18.64694,   1.00000
   7.79341, -10.73339,   0.00000
  11.48941,  30.73065,   0.00000
  29.77140, -36.54902,   1.00000
  -8.21604, -19.18022,   0.00000
  -5.67553,  -7.18999,   1.00000
  15.24919, -22.59072,   0.00000
   3.95527,  -2.29046,   0.00000
  19.96922,  23.83073,   1.00000
  -0.40461,  13.86825,   1.00000
  23.55794, -10.24706,   0.00000
 -11.85623,   8.12064,   1.00000
  37.77472,  24.46351,   0.00000
  49.76942,  13.49413,   0.00000
  26.62641, -16.03913,   0.00000
  29.57186,   2.51793,   0.00000
 -14.18926, -42.94592,   0.00000
 -13.85927, -28.82665,   1.00000
   6.98380,  18.30841,   1.00000
  16.69063, -30.08876,   0.00000
  -1.77579,   3.49690,   0.00000
  36.20001,   5.05507,   0.00000
   3.03428,  17.03174,   1.00000
 -18.69198,  13.87022,   1.00000
 -41.16621,   9.68259,   0.00000
   7.52316,  19.03865,   0.00000
  -4.09386,   2.20433,   0.00000
   0.76805,  14.37446,   1.00000
  -7.10466, -13.03847,   0.00000
  21.03111,  11.61652,   0.00000
  -2.63694, -16.69165,   0.00000
 -42.86547, -12.78664,   1.00000
  37.19444,  27.24957,   1.00000
  -9.76115,  37.65602,   0.00000
  20.30657, -21.24901,   1.00000
 -17.51443,   2.96271,   1.00000
   0.02506,  -2.73118,   1.00000
 -33.09877,  14.43049,   1.00000
   4.06335,  39.77889,   0.00000
  12.02136,   8.07535,   0.00000
  28.71013, -21.39694,   0.00000
 -26.99477,  33.39041,   1.00000
  -0.64772, -16.59398,   1.00000
  25.73509, -21.45475,   0.00000
  12.05857,  28.71593,   0.00000
  19.44213, -11.45374,   0.00000
  26.70823, -13.54200,   0.00000
  16.40730, -18.34774,   1.00000
   2.41424,  35.42280,   0.00000
 -10.12494,  16.61772,   1.00000
   5.28617, -34.62954,   0.00000
  -0.05026,   7.34002,   0.00000
   2.58115,  33.11741,   1.00000
 -13.13763, -45.06196,   0.00000
  19.54105,  -0.50370,   0.00000
  22.41803,  39.42414,   0.00000
  36.32798, -13.83968,   1.00000
  14.62064,  19.99323,   1.00000
  23.62331,  -5.15716,   0.00000
   1.13033,   7.75567,   0.00000
  31.64730,  18.58987,   0.00000
 -31.83664,  -8.50335,   1.00000
 -32.49772,  -9.03840,   1.00000
 -28.26676, -33.50321,   0.00000
 -12.23369, -22.13327,   1.00000
 -13.48119,  45.27906,   1.00000
   6.46557,  10.73380,   0.00000
 -20.13423, -27.54325,   0.00000
 -26.30603,  25.01596,   0.00000
  -0.16119, -29.19464,   1.00000
   3.16839,  27.17887,   0.00000
  -4.58022,  13.26764,   1.00000
  -1.02142,   8.22327,   1.00000
  19.67128,  -2.68199,   0.00000
  10.81771,  13.41592,   0.00000
   0.34892,  20.11146,   0.00000
  21.88836, -32.30378,   0.00000
   5.70320, -44.53960,   0.00000
  21.13135, -39.46484,   0.00000
  10.29246,  -6.44361,   0.00000
  -0.06677, -38.55017,   1.00000
  -5.54632,  14.36927,   0.00000
  14.44685,   8.44525,   0.00000
 -11.18942,  20.41875,   0.00000
 -46.81493,  -9.11754,   1.00000
   0.31289,   1.37750,   0.00000
 -22.72236, -24.77384,   1.00000
 -19.23307,  10.62208,   1.00000
  -2.49963,   1.21400,   1.00000
   4.35668, -37.68202,   1.00000
   9.49885,   7.02032,   0.00000
  -2.89542,  14.83029,   0.00000
 -30.70338, -49.60990,   1.00000
  11.57997, -11.03320,   0.00000
   9.76124,  19.09162,   0.00000
  -8.00775,  -3.74026,   0.00000
  -6.86493,  36.44548,   0.00000
  -2.55687,  21.83698,   1.00000
   8.69952,  11.19963,   1.00000
 -36.04565, -20.41720,   1.00000
 -17.22327,  18.32019,   1.00000
  -2.29177,  -8.75593,   0.00000
 -20.17886,  19.31752,   1.00000
 -20.28455,  -1.96361,   0.00000
 -15.37932, -21.42190,   1.00000
 -24.94366, -16.46443,   1.00000
  32.73638,   4.72225,   0.00000
 -19.13413, -10.58219,   1.00000
   6.85224,  -0.17980,   1.00000
 -27.03704, -22.41526,   1.00000
  -3.44653,  30.19588,   1.00000
  10.53369, -14.15763,   0.00000
  44.43411,  13.41508,   0.00000
  16.27051, -29.82704,   0.00000
  19.95392,  32.05145,   1.00000
  -9.00991,  -1.99001,   1.00000
  18.10711,  24.39338,   1.00000
 -15.25354,  -2.85568,   1.00000
  23.83549,  14.31472,   1.00000
 -13.19101,  -7.56024,   1.00000
 -18.92101,  -0.10387,   1.00000
  24.66546,   7.47777,   0.00000
 -39.92585,   7.55118,   1.00000
 -14.36682, -50.61450,   0.00000
  11.00805, -39.78171,   0.00000
 -18.98644,  25.20341,   1.00000
   5.20837,  12.59945,   1.00000
  -3.12570, -32.89692,   0.00000
   5.67775, -33.63665,   0.00000
  16.78333,   4.58889,   0.00000
  37.38163,  -1.39259,   0.00000
 -42.42174,   5.73581,   1.00000
  43.82871,  13.18406,   0.00000
 -23.79615,   9.12768,   1.00000
  -9.45988,  -2.08975,   1.00000
  21.96710,  -1.71432,   0.00000
  17.09581, -26.83496,   0.00000
 -22.38904,  10.68579,   1.00000
 -14.16228, -47.00861,   0.00000
 -21.70391,  31.26991,   0.00000
  39.28247,   6.15121,   0.00000
 -15.21418,  -3.46533,   1.00000
   3.24643,   9.95049,   1.00000
  -7.94470,   6.74832,   1.00000
  21.88275,  -3.37220,   0.00000
  -3.94239,  -0.02662,   1.00000
  45.07660,   5.77405,   0.00000
   5.84485, -12.12408,   1.00000
 -17.78957,  -0.92850,   1.00000
 -11.43602,   8.48910,   1.00000
   1.53356,  13.55789,   1.00000
  -3.71379,   6.19991,   1.00000
 -41.13753,  25.83351,   1.00000
 -14.60089,   6.64127,   1.00000
   2.70394,  13.03775,   0.00000
   6.30891,  -3.02903,   1.00000
  -6.48478,  -1.70353,   1.00000
  19.29248,   6.91519,   1.00000
  22.04495,  19.61403,   0.00000
  23.69515,  25.09355,   0.00000
  24.53308, -18.63506,   0.00000
 -18.61106, -16.69431,   1.00000
 -20.55490,  27.66478,   0.00000
 -19.44477, -40.61207,   0.00000
  19.87691,  22.47972,   1.00000
  -6.09771, -15.78117,   0.00000
  -0.58819,  40.43921,   0.00000
  15.25910, -18.81057,   1.00000
  -9.28183,  -9.91374,   1.00000
   9.60414,  23.70260,   1.00000
  49.76990,  13.49434,   0.00000
  29.90009,  23.80074,   0.00000
  12.54264,   1.10824,   0.00000
  -0.65336,   1.72151,   0.00000
 -24.49991,   7.06987,   1.00000
 -15.91600, -13.53983,   1.00000
  10.72015,  43.64163,   0.00000
  41.05571, -13.00959,   1.00000
 -23.12378,   2.00616,   1.00000
 -13.14565,  45.20231,   1.00000
   2.43109,   9.38997,   0.00000
  25.81001,   4.38536,   0.00000
  19.11307,  -0.07590,   1.00000
  11.99237,   8.13626,   0.00000
 -19.61282,  15.55094,   0.00000
  29.82387,   6.37758,   0.00000
  -1.69037,  16.60999,   1.00000
  10.02153, -16.08860,   1.00000
  15.32879,  -1.32291,   0.00000
 -23.84281,  -1.68696,   1.00000
  31.95362, -27.32975,   0.00000
   2.40640, -17.67471,   1.00000
 -42.01893,   4.99229,   1.00000
 -10.61432, -11.22333,   0.00000
  14.65144, -21.56321,   0.00000
 -19.36030, -25.02804,   0.00000
 -31.95710,  14.44827,   1.00000
  24.57653,   6.78520,   0.00000
  39.45037, -19.02920,   1.00000
   6.52459,  -2.18650,   1.00000
  20.45115,  -5.86351,   0.00000
   0.83784,  18.24230,   1.00000
  -7.40723,   2.65691,   1.00000
  16.04893,   5.33087,   0.00000
 -15.32712,   2.44395,   1.00000
  50.39558,   8.58326,   0.00000
 -32.15707,   0.41687,   1.00000
 -25.52855, -14.72352,   1.00000
   1.23134,  17.18417,   1.00000
 -21.85320,  -5.44740,   0.00000
 -11.33204,  19.45389,   1.00000
 -31.25440, -14.60210,   1.00000
  13.33498,  24.16158,   1.00000
  -3.37961,  24.99526,   0.00000
  21.09307, -10.66488,   0.00000
  23.88376, -26.61068,   0.00000
  28.74884,  -6.40136,   0.00000
  10.95965,  -4.30475,   0.00000
   1.71318,   5.76476,   1.00000
   4.50145,  13.52855,   0.00000
   6.07072,   4.77983,   1.00000
   2.94044,  36.37670,   0.00000
  -6.61738,  -7.98208,   0.00000
 -24.86079,  40.28052,   0.00000
  21.39601,  25.73775,   1.00000
 -19.23008,  25.38154,   1.00000
   5.94877,  11.96060,   1.00000
  11.65574, -14.74178,   0.00000
   5.76893, -16.42301,   0.00000
  19.09694,  33.59695,   0.00000
 -24.53758, -33.79190,   1.00000
 -23.45196,   4.96111,   1.00000
 -21.76289, -21.29211,   0.00000
  23.78665,   3.56294,   0.00000
  -2.48959,  21.88380,   0.00000
  -6.68327,  -0.39903,   0.00000
  14.35596,  25.42387,   0.00000
  -6.60693, -34.41766,   1.00000
 -37.26357,  -8.94858,   1.00000
 -28.36920, -30.94891,   0.00000
  24.39379,   7.79876,   0.00000
   5.67725,   5.26962,   0.00000
 -38.43135,   2.08028,   1.00000
  -1.95077,  14.28445,   1.00000
  13.98020, -34.49166,   1.00000
  14.28649, -10.64630,   0.00000
  13.70550,  23.42409,   0.00000
  18.96729, -16.72394,   0.00000
  -4.51836,  13.56138,   1.00000
  14.86660, -42.84466,   1.00000
 -19.25083,  10.86243,   1.00000
  50.28123,   8.53112,   0.00000
  23.94687,  29.48911,   0.00000
  16.10272,   2.81730,   1.00000
  17.55535, -16.96919,   0.00000
  32.39466,  -2.24514,   0.00000
   3.52971,  -7.45149,   1.00000
   4.61914,  26.41075,   1.00000
 -30.66571, -51.09281,   0.00000
  21.67914,  -4.15048,   0.00000
 -10.20808,   4.90273,   1.00000
 -18.58872,   9.11757,   0.00000
  14.65893,  15.89394,   0.00000
  33.48636, -18.50610,   1.00000
  35.26044, -25.91816,   0.00000
  21.10181, -21.46315,   0.00000
  20.89329, -39.43320,   0.00000
  27.47143, -29.30079,   0.00000
 -11.68679, -11.08277,   1.00000
   7.27815, -19.98445,   0.00000
   1.35964, -21.91631,   0.00000
 -17.35889,   6.55995,   1.00000
  41.17481,  30.12210,   1.00000
   3.92439, -16.96478,   1.00000
  -3.46077, -10.62398,   1.00000
  -9.26128,  -6.28124,   1.00000
   8.39775,   6.23033,   1.00000
  16.25485,   7.09389,   1.00000
  16.97573,  -0.36511,   0.00000
  19.26557,  41.23343,   1.00000
  21.68667,  33.93816,   0.00000
 -28.53485,  -9.93541,   1.00000
  -5.94308, -25.91061,   1.00000
  12.01074,  -1.64626,   0.00000
 -27.08906,  33.47539,   1.00000
  21.54345, -19.62059,   0.00000
   6.17893,  14.40920,   1.00000
  19.40913,   3.06390,   0.00000
  18.91751,  31.26136,   0.00000
   2.69262, -41.92565,   1.00000
   6.16052, -11.87527,   0.00000
  -2.90402,  -5.29878,   0.00000
  10.27298,  27.49464,   1.00000
  -9.00046, -33.48838,   1.00000
  17.03367,   8.09369,   0.00000
  10.38398,  49.63504,   0.00000
   6.51169,  34.39678,   0.00000
  19.57902,   1.12313,   1.00000
  -2.16365,  24.70329,   1.00000
  35.98370,   4.90571,   0.00000
   1.93332, -23.80227,   0.00000
  -5.38118,  14.04348,   1.00000
   4.24578, -26.78232,   0.00000
 -11.47681,  20.69973,   0.00000
 -34.95320,   4.93900,   1.00000
   8.43551,  12.18777,   1.00000
   1.19254,  47.56587,   1.00000
  25.81112,  30.84707,   1.00000
  19.83850,  15.96887,   0.00000
 -13.72762,  -4.34064,   1.00000
  -8.59743, -22.31735,   1.00000
 -13.36841,  19.56754,   1.00000
 -28.81382,  -0.77265,   1.00000
  18.82251,   3.26862,   0.00000
   4.12699,  25.22478,   1.00000
  29.34690, -29.94559,   0.00000
   9.73233,  42.21107,   1.00000
 -28.27880, -32.33681,   0.00000
 -28.51190, -13.90417,   1.00000
  -6.12460,  26.66382,   0.00000
 -15.63898,   6.74576,   1.00000
  28.83803,  23.66511,   0.00000
 -25.70613,  15.30305,   0.00000
 -19.74085,  -4.65950,   1.00000
 -29.26949,  -6.97565,   1.00000
 -30.23785, -23.18359,   1.00000
  15.99893,   8.79474,   0.00000
  -0.58863,  26.31089,   0.00000
  23.03881,  35.82652,   0.00000
  -7.92820,  -1.51232,   0.00000
  25.25857,  24.29395,   0.00000
  -1.71898,   2.23285,   0.00000
 -35.56342,  12.09012,   1.00000
  -8.73221, -11.17845,   1.00000
   1.39904,  22.39498,   0.00000
 -29.00881, -27.25049,   1.00000
  19.28729,  41.10909,   1.00000
   2.08149,  -1.50626,   0.00000
 -18.72529,  34.30252,   1.00000
 -10.88940,  20.75496,   1.00000
  -7.73311, -11.95298,   1.00000
   7.00731,  -7.40337,   1.00000
 -18.52104,  33.86391,   1.00000
  17.12817,  33.52357,   1.00000
 -23.49354,   3.58218,   1.00000
 -10.50310,  20.20300,   0.00000
  -4.26890,  27.59927,   0.00000
  19.82396, -16.60592,   0.00000
 -20.70806,   5.14819,   0.00000
 -21.46930,  -5.70229,   0.00000
   5.38807, -21.67516,   1.00000
 -29.80318, -23.29697,   1.00000
 -11.18011,  29.20236,   0.00000
  30.61190, -10.18317,   0.00000
 -13.80227, -12.51082,   1.00000
  -5.77212,  28.21581,   0.00000
  -1.83254,  10.02885,   1.00000
 -18.95432,  -9.04031,   1.00000
   3.82543,  -9.73775,   1.00000
   1.63273,  -6.12149,   1.00000
 -23.55570, -21.73362,   1.00000
  26.85343, -29.07679,   0.00000
   7.39611, -19.74890,   1.00000
 -23.83907,   6.53551,   1.00000
  23.53221,  27.09603,   1.00000
  12.38276, -27.78723,   0.00000
  10.87652, -18.96197,   0.00000
  -7.93446,  28.86282,   0.00000
 -28.41754, -34.61913,   0.00000
  13.75308,   1.10109,   1.00000
 -16.79160, -31.45199,   1.00000
  13.22054,  41.36547,   1.00000
 -14.91662,  11.74119,   1.00000
  11.46737,  -4.67129,   0.00000
  14.42246,   0.25496,   0.00000
 -42.33241, -23.86831,   1.00000
  19.09461,   5.89564,   0.00000
  -1.40776, -14.38432,   0.00000
 -31.84189, -25.97541,   1.00000
  -0.02555,  19.83226,   1.00000
  15.82979, -12.15114,   0.00000
   4.74949,   3.98297,   0.00000
 -12.44342,   7.07210,   1.00000
 -25.70281,  -0.73643,   1.00000
  -4.19179,   3.79951,   0.00000
   6.20668,  -0.24148,   0.00000
 -26.79378,  13.10595,   0.00000
   2.45146,  -0.03822,   0.00000
   3.93900, -38.57304,   1.00000
   3.74976, -33.47144,   0.00000
   9.88333,  25.57291,   1.00000
  20.55405,   1.70689,   1.00000
  -3.17840,  26.61657,   0.00000
   7.79206, -21.45827,   1.00000
 -13.24067,  18.12452,   1.00000
   5.41692,  18.50972,   0.00000
  16.18009, -15.33823,   0.00000
 -24.93214,  -2.25818,   1.00000
  13.43137,  10.91047,   1.00000
 -21.13204,  29.19184,   1.00000
  38.87116,  -0.16407,   1.00000
  11.21120, -24.58717,   0.00000
  15.48979, -27.20247,   0.00000
 -18.51136, -23.66249,   0.00000
  18.93014, -21.99492,   0.00000
 -31.42151, -34.88161,   0.00000
 -15.83112,  22.15815,   0.00000
  -7.09238,  38.79683,   0.00000
  24.24667,  22.60575,   0.00000
   3.85678,  -8.35528,   0.00000
 -27.17056,   8.16865,   1.00000
  18.42062,  33.56407,   0.00000
  11.52135,  21.45629,   1.00000
 -16.11512, -13.35854,   0.00000
  -3.20800, -10.69250,   0.00000
 -14.00224, -39.48962,   1.00000
  -3.19438,  35.62348,   1.00000
   0.79276, -26.36475,   0.00000
 -29.88153, -49.81436,   1.00000
 -12.44618,  13.79893,   1.00000
   1.60116,   5.73753,   1.00000
  -4.53386,  -9.20062,   1.00000
 -48.66953,   7.95202,   0.00000
 -36.93895,  10.79888,   1.00000
 -18.68668, -18.83547,   1.00000
   5.07859,   3.54529,   0.00000
  -1.54379,  36.43282,   1.00000
   5.94954,   1.49525,   1.00000
  -3.59935,  16.22114,   0.00000
  21.01933,  17.92996,   0.00000
